"Country or Area";"Subgroup";"Year";"Source";"Unit";"Value";"Value Footnotes"
"Estonia";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"8.6";"119"
"Estonia";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"118"
"Estonia";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"6.6";"118"
"Estonia";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"3.5";"118"
"Estonia";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"1.5";"118"
"Estonia";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"0.7";"118"
"Estonia";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"8.8";"50"
"Estonia";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"10.4";"50"
"Estonia";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"10.2";"50"
"Estonia";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"10.8";"50"
"Estonia";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"12.9";"50"
"Estonia";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"13.5";"50"
"Estonia";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"13.4";"116"
"Estonia";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"10.1";"117"
"Estonia";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"117"
"Estonia";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"118"
"Estonia";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"10.0";"119"
"Estonia";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"118"
"Estonia";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"6.5";"118"
"Estonia";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"3.9";"118"
"Estonia";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"1.4";"118"
"Estonia";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"0.6";"118"
"Ethiopia";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"120"
"Ethiopia";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"31.2";"121"
"Ethiopia";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"2.7";"120"
"Ethiopia";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"15.8";"121"
"Finland";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"8.7";"122"
"Finland";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"122"
"Finland";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"122"
"Finland";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"9.1";"123"
"Finland";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"122"
"Finland";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"122"
"Finland";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"122"
"Finland";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"12.1";"122"
"Finland";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"12.9";"122"
"Finland";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"14.8";"122"
"Finland";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"15.1";"122"
"Finland";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"14.9";"122"
"Finland";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"14.4";"122"
"Finland";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"122"
"Finland";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"5.0";"122"
"Finland";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"2.6";"122"
"Finland";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"3.2";"124"
"Finland";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"3.9";"122"
"Finland";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"4.4";"122"
"Finland";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"4.5";"122"
"Finland";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"122"
"Finland";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"122"
"Finland";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"8.8";"122"
"Finland";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"9.2";"122"
"Finland";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"123"
"Finland";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"8.6";"122"
"Finland";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"9.1";"122"
"Finland";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"9.8";"122"
"Finland";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"11.0";"122"
"Finland";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"12.4";"122"
"Finland";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"14.4";"122"
"Finland";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"15.8";"122"
"Finland";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"18.1";"122"
"Finland";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"18.2";"122"
"Finland";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"13.6";"122"
"Finland";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"8.0";"122"
"Finland";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"3.5";"122"
"Finland";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"3.2";"124"
"Finland";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"122"
"Finland";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"5.9";"122"
"Finland";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"122"
"Finland";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"122"
"France";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"10.8";"125"
"France";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"11.0";"125"
"France";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"11.0";"126"
"France";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"10.1";"125"
"France";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"125"
"France";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"11.9";"125"
"France";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"13.6";"125"
"France";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"13.8";"125"
"France";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"14.1";"125"
"France";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"14.2";"125"
"France";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"13.8";"125"
"France";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"14.3";"125"
"France";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"13.3";"125"
"France";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"12.7";"125"
"France";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"11.6";"125"
"France";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"12.0";"125"
"France";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"12.6";"125"
"France";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"12.8";"125"
"France";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"13.5";"125"
"France";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"12.3";"125"
"France";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"12.6";"125"
"France";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"125"
"France";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"125"
"France";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"8.8";"126"
"France";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"125"
"France";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"7.1";"125"
"France";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"8.4";"125"
"France";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"10.2";"125"
"France";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"10.1";"125"
"France";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"10.8";"125"
"France";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"10.3";"125"
"France";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"125"
"France";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"125"
"France";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"9.3";"125"
"France";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"125"
"France";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"7.0";"125"
"France";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"7.0";"125"
"France";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"7.2";"125"
"France";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"125"
"France";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"8.5";"125"
"France";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"8.5";"125"
"France";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"8.4";"125"
"French Guiana";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"29.7";"81"
"French Guiana";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"30.8";"81"
"French Guiana";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"29.6";"81"
"French Guiana";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"27.8";"81"
"French Guiana";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"30.5";"81"
"French Guiana";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"32.2";"81"
"French Guiana";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"32.1";"81"
"French Guiana";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"30.7";"81"
"French Guiana";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"30.7";"81"
"French Guiana";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"23.8";"81"
"French Guiana";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"22.6";"81"
"French Guiana";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"20.5";"81"
"French Guiana";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"19.8";"81"
"French Guiana";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"23.0";"81"
"French Guiana";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"21.2";"81"
"French Guiana";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"22.8";"81"
"French Guiana";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"23.9";"81"
"French Guiana";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"22.2";"81"
"Gabon";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"16.4";"127"
"Gabon";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"19.3";"127"
"Georgia";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"12.7";"1"
"Georgia";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"11.8";"1"
"Georgia";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"11.5";"1"
"Georgia";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"11.0";"1"
"Georgia";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"1"
"Georgia";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"10.5";"1"
"Georgia";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"12.2";"1"
"Georgia";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"13.9";"128"
"Georgia";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"14.8";"1"
"Georgia";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"13.4";"1"
"Georgia";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"11.5";"1"
"Georgia";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"14.0";"1"
"Georgia";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"11.6";"1"
"Georgia";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"11.1";"1"
"Georgia";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"15.3";"1"
"Georgia";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"15.4";"128"
"Germany";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"10.9";"129"
"Germany";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"10.0";"129"
"Germany";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"8.8";"130"
"Germany";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"8.3";"130"
"Germany";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"130"
"Germany";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"130"
"Germany";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"131"
"Germany";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"130"
"Germany";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"130"
"Germany";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"9.6";"130"
"Germany";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"9.4";"130"
"Germany";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"10.1";"130"
"Germany";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"9.6";"130"
"Germany";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"8.4";"130"
"Germany";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"7.0";"130"
"Germany";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"11.3";"129"
"Germany";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"10.5";"129"
"Germany";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"9.6";"130"
"Germany";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"8.7";"130"
"Germany";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"130"
"Germany";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"130"
"Germany";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"131"
"Germany";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"8.7";"130"
"Germany";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"9.2";"130"
"Germany";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"8.3";"130"
"Germany";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"7.2";"130"
"Germany";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"7.2";"130"
"Germany";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"6.6";"130"
"Germany";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"5.3";"130"
"Germany";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"4.5";"130"
"Ghana";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"132"
"Ghana";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"5.5";"132"
"Ghana";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"9.4";"132"
"Ghana";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"132"
"Greece";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"15.2";"133"
"Greece";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"15.9";"133"
"Greece";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"14.3";"133"
"Greece";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"15.2";"133"
"Greece";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"15.4";"133"
"Greece";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"16.7";"133"
"Greece";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"17.9";"133"
"Greece";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"16.5";"133"
"Greece";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"14.8";"133"
"Greece";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"15.4";"133"
"Greece";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"13.8";"133"
"Greece";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"13.7";"133"
"Greece";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"14.3";"133"
"Greece";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"12.9";"134"
"Greece";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"12.9";"133"
"Greece";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"11.7";"133"
"Greece";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"12.4";"133"
"Greece";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"12.5";"133"
"Greece";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"11.4";"133"
"Greece";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"11.6";"133"
"Greece";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"11.7";"133"
"Greece";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"5.8";"133"
"Greece";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"6.3";"133"
"Greece";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"133"
"Greece";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"6.4";"133"
"Greece";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"133"
"Greece";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"133"
"Greece";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.6";"133"
"Greece";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"7.0";"133"
"Greece";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"6.2";"133"
"Greece";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"133"
"Greece";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"6.2";"133"
"Greece";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"133"
"Greece";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"5.8";"133"
"Greece";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"4.9";"134"
"Greece";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"133"
"Greece";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"4.2";"133"
"Greece";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"133"
"Greece";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"133"
"Greece";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"133"
"Greece";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"5.0";"133"
"Greece";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"133"
"Greenland";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"8.0";"135"
"Greenland";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"8.8";"135"
"Greenland";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"8.6";"135"
"Greenland";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"135"
"Greenland";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"7.7";"135"
"Greenland";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"10.0";"135"
"Greenland";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.4";"135"
"Greenland";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"135"
"Greenland";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"135"
"Greenland";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"135"
"Greenland";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"10.4";"135"
"Greenland";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"12.0";"135"
"Greenland";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"11.9";"135"
"Greenland";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"9.8";"135"
"Greenland";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"11.3";"135"
"Greenland";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"12.0";"135"
"Greenland";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"135"
"Greenland";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"13.4";"135"
"Greenland";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"11.9";"135"
"Greenland";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"15.1";"135"
"Grenada";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"21.3";"16"
"Grenada";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"24.8";"16"
"Grenada";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"37.4";"16"
"Grenada";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"12.8";"136"
"Grenada";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"16"
"Grenada";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"10.0";"16"
"Grenada";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"18.4";"16"
"Grenada";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"14.6";"136"
"Guadeloupe";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"30.1";"81"
"Guadeloupe";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"28.5";"81"
"Guadeloupe";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"29.4";"81"
"Guadeloupe";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"29.1";"81"
"Guadeloupe";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"32.0";"81"
"Guadeloupe";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"30.8";"81"
"Guadeloupe";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"37.1";"81"
"Guadeloupe";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"36.8";"81"
"Guadeloupe";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"34.4";"81"
"Guadeloupe";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"33.4";"81"
"Guadeloupe";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"31.2";"81"
"Guadeloupe";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"22.0";"81"
"Guadeloupe";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"21.0";"81"
"Guadeloupe";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"24.6";"81"
"Guadeloupe";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"22.6";"81"
"Guadeloupe";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"23.4";"81"
"Guadeloupe";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"21.2";"81"
"Guadeloupe";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"23.2";"81"
"Guadeloupe";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"25.3";"81"
"Guadeloupe";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"25.0";"81"
"Guadeloupe";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"25.7";"81"
